column_000,column_001,column_002,column_003,column_004,column_005,column_006,column_007,column_008,column_009,column_010,column_011,column_012,column_013,column_014,column_015,column_016,column_017,column_018,column_019
57590109421,value-5759-1,value-5759-2,value-5759-3,value-5759-4,57590109426,value-5759-6,value-5759-7,value-5759-8,value-5759-9,57590109431,value-5759-11,value-5759-12,value-5759-13,value-5759-14,57590109436,value-5759-16,value-5759-17,value-5759-18,value-5759-19
57600109440,value-5760-1,value-5760-2,value-5760-3,value-5760-4,57600109445,value-5760-6,value-5760-7,value-5760-8,value-5760-9,57600109450,value-5760-11,value-5760-12,value-5760-13,value-5760-14,57600109455,value-5760-16,value-5760-17,value-5760-18,value-5760-19
57610109459,value-5761-1,value-5761-2,value-5761-3,value-5761-4,57610109464,value-5761-6,value-5761-7,value-5761-8,value-5761-9,57610109469,value-5761-11,value-5761-12,value-5761-13,value-5761-14,57610109474,value-5761-16,value-5761-17,value-5761-18,value-5761-19
57620109478,value-5762-1,value-5762-2,value-5762-3,value-5762-4,57620109483,value-5762-6,value-5762-7,value-5762-8,value-5762-9,57620109488,value-5762-11,value-5762-12,value-5762-13,value-5762-14,57620109493,value-5762-16,value-5762-17,value-5762-18,value-5762-19
57630109497,value-5763-1,value-5763-2,value-5763-3,value-5763-4,57630109502,value-5763-6,value-5763-7,value-5763-8,value-5763-9,57630109507,value-5763-11,value-5763-12,value-5763-13,value-5763-14,57630109512,value-5763-16,value-5763-17,value-5763-18,value-5763-19
57640109516,value-5764-1,value-5764-2,value-5764-3,value-5764-4,57640109521,value-5764-6,value-5764-7,value-5764-8,value-5764-9,57640109526,value-5764-11,value-5764-12,value-5764-13,value-5764-14,57640109531,value-5764-16,value-5764-17,value-5764-18,value-5764-19
57650109535,value-5765-1,value-5765-2,value-5765-3,value-5765-4,57650109540,value-5765-6,value-5765-7,value-5765-8,value-5765-9,57650109545,value-5765-11,value-5765-12,value-5765-13,value-5765-14,57650109550,value-5765-16,value-5765-17,value-5765-18,value-5765-19
57660109554,value-5766-1,value-5766-2,value-5766-3,value-5766-4,57660109559,value-5766-6,value-5766-7,value-5766-8,value-5766-9,57660109564,value-5766-11,value-5766-12,value-5766-13,value-5766-14,57660109569,value-5766-16,value-5766-17,value-5766-18,value-5766-19
57670109573,value-5767-1,value-5767-2,value-5767-3,value-5767-4,57670109578,value-5767-6,value-5767-7,value-5767-8,value-5767-9,57670109583,value-5767-11,value-5767-12,value-5767-13,value-5767-14,57670109588,value-5767-16,value-5767-17,value-5767-18,value-5767-19
57680109592,value-5768-1,value-5768-2,value-5768-3,value-5768-4,57680109597,value-5768-6,value-5768-7,value-5768-8,value-5768-9,57680109602,value-5768-11,value-5768-12,value-5768-13,value-5768-14,57680109607,value-5768-16,value-5768-17,value-5768-18,value-5768-19
57690109611,value-5769-1,value-5769-2,value-5769-3,value-5769-4,57690109616,value-5769-6,value-5769-7,value-5769-8,value-5769-9,57690109621,value-5769-11,value-5769-12,value-5769-13,value-5769-14,57690109626,value-5769-16,value-5769-17,value-5769-18,value-5769-19
57700109630,value-5770-1,value-5770-2,value-5770-3,value-5770-4,57700109635,value-5770-6,value-5770-7,value-5770-8,value-5770-9,57700109640,value-5770-11,value-5770-12,value-5770-13,value-5770-14,57700109645,value-5770-16,value-5770-17,value-5770-18,value-5770-19
57710109649,value-5771-1,value-5771-2,value-5771-3,value-5771-4,57710109654,value-5771-6,value-5771-7,value-5771-8,value-5771-9,57710109659,value-5771-11,value-5771-12,value-5771-13,value-5771-14,57710109664,value-5771-16,value-5771-17,value-5771-18,value-5771-19
57720109668,value-5772-1,value-5772-2,value-5772-3,value-5772-4,57720109673,value-5772-6,value-5772-7,value-5772-8,value-5772-9,57720109678,value-5772-11,value-5772-12,value-5772-13,value-5772-14,57720109683,value-5772-16,value-5772-17,value-5772-18,value-5772-19
57730109687,value-5773-1,value-5773-2,value-5773-3,value-5773-4,57730109692,value-5773-6,value-5773-7,value-5773-8,value-5773-9,57730109697,value-5773-11,value-5773-12,value-5773-13,value-5773-14,57730109702,value-5773-16,value-5773-17,value-5773-18,value-5773-19
57740109706,value-5774-1,value-5774-2,value-5774-3,value-5774-4,57740109711,value-5774-6,value-5774-7,value-5774-8,value-5774-9,57740109716,value-5774-11,value-5774-12,value-5774-13,value-5774-14,57740109721,value-5774-16,value-5774-17,value-5774-18,value-5774-19
57750109725,value-5775-1,value-5775-2,value-5775-3,value-5775-4,57750109730,value-5775-6,value-5775-7,value-5775-8,value-5775-9,57750109735,value-5775-11,value-5775-12,value-5775-13,value-5775-14,57750109740,value-5775-16,value-5775-17,value-5775-18,value-5775-19
57760109744,value-5776-1,value-5776-2,value-5776-3,value-5776-4,57760109749,value-5776-6,value-5776-7,value-5776-8,value-5776-9,57760109754,value-5776-11,value-5776-12,value-5776-13,value-5776-14,57760109759,value-5776-16,value-5776-17,value-5776-18,value-5776-19
57770109763,value-5777-1,value-5777-2,value-5777-3,value-5777-4,57770109768,value-5777-6,value-5777-7,value-5777-8,value-5777-9,57770109773,value-5777-11,value-5777-12,value-5777-13,value-5777-14,57770109778,value-5777-16,value-5777-17,value-5777-18,value-5777-19
57780109782,value-5778-1,value-5778-2,value-5778-3,value-5778-4,57780109787,value-5778-6,value-5778-7,value-5778-8,value-5778-9,57780109792,value-5778-11,value-5778-12,value-5778-13,value-5778-14,57780109797,value-5778-16,value-5778-17,value-5778-18,value-5778-19
57790109801,value-5779-1,value-5779-2,value-5779-3,value-5779-4,57790109806,value-5779-6,value-5779-7,value-5779-8,value-5779-9,57790109811,value-5779-11,value-5779-12,value-5779-13,value-5779-14,57790109816,value-5779-16,value-5779-17,value-5779-18,value-5779-19
57800109820,value-5780-1,value-5780-2,value-5780-3,value-5780-4,57800109825,value-5780-6,value-5780-7,value-5780-8,value-5780-9,57800109830,value-5780-11,value-5780-12,value-5780-13,value-5780-14,57800109835,value-5780-16,value-5780-17,value-5780-18,value-5780-19
57810109839,value-5781-1,value-5781-2,value-5781-3,value-5781-4,57810109844,value-5781-6,value-5781-7,value-5781-8,value-5781-9,57810109849,value-5781-11,value-5781-12,value-5781-13,value-5781-14,57810109854,value-5781-16,value-5781-17,value-5781-18,value-5781-19
57820109858,value-5782-1,value-5782-2,value-5782-3,value-5782-4,57820109863,value-5782-6,value-5782-7,value-5782-8,value-5782-9,57820109868,value-5782-11,value-5782-12,value-5782-13,value-5782-14,57820109873,value-5782-16,value-5782-17,value-5782-18,value-5782-19
57830109877,value-5783-1,value-5783-2,value-5783-3,value-5783-4,57830109882,value-5783-6,value-5783-7,value-5783-8,value-5783-9,57830109887,value-5783-11,value-5783-12,value-5783-13,value-5783-14,57830109892,value-5783-16,value-5783-17,value-5783-18,value-5783-19
57840109896,value-5784-1,value-5784-2,value-5784-3,value-5784-4,57840109901,value-5784-6,value-5784-7,value-5784-8,value-5784-9,57840109906,value-5784-11,value-5784-12,value-5784-13,value-5784-14,57840109911,value-5784-16,value-5784-17,value-5784-18,value-5784-19
57850109915,value-5785-1,value-5785-2,value-5785-3,value-5785-4,57850109920,value-5785-6,value-5785-7,value-5785-8,value-5785-9,57850109925,value-5785-11,value-5785-12,value-5785-13,value-5785-14,57850109930,value-5785-16,value-5785-17,value-5785-18,value-5785-19
57860109934,value-5786-1,value-5786-2,value-5786-3,value-5786-4,57860109939,value-5786-6,value-5786-7,value-5786-8,value-5786-9,57860109944,value-5786-11,value-5786-12,value-5786-13,value-5786-14,57860109949,value-5786-16,value-5786-17,value-5786-18,value-5786-19
57870109953,value-5787-1,value-5787-2,value-5787-3,value-5787-4,57870109958,value-5787-6,value-5787-7,value-5787-8,value-5787-9,57870109963,value-5787-11,value-5787-12,value-5787-13,value-5787-14,57870109968,value-5787-16,value-5787-17,value-5787-18,value-5787-19
57880109972,value-5788-1,value-5788-2,value-5788-3,value-5788-4,57880109977,value-5788-6,value-5788-7,value-5788-8,value-5788-9,57880109982,value-5788-11,value-5788-12,value-5788-13,value-5788-14,57880109987,value-5788-16,value-5788-17,value-5788-18,value-5788-19
57890109991,value-5789-1,value-5789-2,value-5789-3,value-5789-4,57890109996,value-5789-6,value-5789-7,value-5789-8,value-5789-9,57890110001,value-5789-11,value-5789-12,value-5789-13,value-5789-14,57890110006,value-5789-16,value-5789-17,value-5789-18,value-5789-19
57900110010,value-5790-1,value-5790-2,value-5790-3,value-5790-4,57900110015,value-5790-6,value-5790-7,value-5790-8,value-5790-9,57900110020,value-5790-11,value-5790-12,value-5790-13,value-5790-14,57900110025,value-5790-16,value-5790-17,value-5790-18,value-5790-19
57910110029,value-5791-1,value-5791-2,value-5791-3,value-5791-4,57910110034,value-5791-6,value-5791-7,value-5791-8,value-5791-9,57910110039,value-5791-11,value-5791-12,value-5791-13,value-5791-14,57910110044,value-5791-16,value-5791-17,value-5791-18,value-5791-19
57920110048,value-5792-1,value-5792-2,value-5792-3,value-5792-4,57920110053,value-5792-6,value-5792-7,value-5792-8,value-5792-9,57920110058,value-5792-11,value-5792-12,value-5792-13,value-5792-14,57920110063,value-5792-16,value-5792-17,value-5792-18,value-5792-19
57930110067,value-5793-1,value-5793-2,value-5793-3,value-5793-4,57930110072,value-5793-6,value-5793-7,value-5793-8,value-5793-9,57930110077,value-5793-11,value-5793-12,value-5793-13,value-5793-14,57930110082,value-5793-16,value-5793-17,value-5793-18,value-5793-19
57940110086,value-5794-1,value-5794-2,value-5794-3,value-5794-4,57940110091,value-5794-6,value-5794-7,value-5794-8,value-5794-9,57940110096,value-5794-11,value-5794-12,value-5794-13,value-5794-14,57940110101,value-5794-16,value-5794-17,value-5794-18,value-5794-19
57950110105,value-5795-1,value-5795-2,value-5795-3,value-5795-4,57950110110,value-5795-6,value-5795-7,value-5795-8,value-5795-9,57950110115,value-5795-11,value-5795-12,value-5795-13,value-5795-14,57950110120,value-5795-16,value-5795-17,value-5795-18,value-5795-19
57960110124,value-5796-1,value-5796-2,value-5796-3,value-5796-4,57960110129,value-5796-6,value-5796-7,value-5796-8,value-5796-9,57960110134,value-5796-11,value-5796-12,value-5796-13,value-5796-14,57960110139,value-5796-16,value-5796-17,value-5796-18,value-5796-19
57970110143,value-5797-1,value-5797-2,value-5797-3,value-5797-4,57970110148,value-5797-6,value-5797-7,value-5797-8,value-5797-9,57970110153,value-5797-11,value-5797-12,value-5797-13,value-5797-14,57970110158,value-5797-16,value-5797-17,value-5797-18,value-5797-19
57980110162,value-5798-1,value-5798-2,value-5798-3,value-5798-4,57980110167,value-5798-6,value-5798-7,value-5798-8,value-5798-9,57980110172,value-5798-11,value-5798-12,value-5798-13,value-5798-14,57980110177,value-5798-16,value-5798-17,value-5798-18,value-5798-19
57990110181,value-5799-1,value-5799-2,value-5799-3,value-5799-4,57990110186,value-5799-6,value-5799-7,value-5799-8,value-5799-9,57990110191,value-5799-11,value-5799-12,value-5799-13,value-5799-14,57990110196,value-5799-16,value-5799-17,value-5799-18,value-5799-19
58000110200,value-5800-1,value-5800-2,value-5800-3,value-5800-4,58000110205,value-5800-6,value-5800-7,value-5800-8,value-5800-9,58000110210,value-5800-11,value-5800-12,value-5800-13,value-5800-14,58000110215,value-5800-16,value-5800-17,value-5800-18,value-5800-19
58010110219,value-5801-1,value-5801-2,value-5801-3,value-5801-4,58010110224,value-5801-6,value-5801-7,value-5801-8,value-5801-9,58010110229,value-5801-11,value-5801-12,value-5801-13,value-5801-14,58010110234,value-5801-16,value-5801-17,value-5801-18,value-5801-19
58020110238,value-5802-1,value-5802-2,value-5802-3,value-5802-4,58020110243,value-5802-6,value-5802-7,value-5802-8,value-5802-9,58020110248,value-5802-11,value-5802-12,value-5802-13,value-5802-14,58020110253,value-5802-16,value-5802-17,value-5802-18,value-5802-19
58030110257,value-5803-1,value-5803-2,value-5803-3,value-5803-4,58030110262,value-5803-6,value-5803-7,value-5803-8,value-5803-9,58030110267,value-5803-11,value-5803-12,value-5803-13,value-5803-14,58030110272,value-5803-16,value-5803-17,value-5803-18,value-5803-19
58040110276,value-5804-1,value-5804-2,value-5804-3,value-5804-4,58040110281,value-5804-6,value-5804-7,value-5804-8,value-5804-9,58040110286,value-5804-11,value-5804-12,value-5804-13,value-5804-14,58040110291,value-5804-16,value-5804-17,value-5804-18,value-5804-19
58050110295,value-5805-1,value-5805-2,value-5805-3,value-5805-4,58050110300,value-5805-6,value-5805-7,value-5805-8,value-5805-9,58050110305,value-5805-11,value-5805-12,value-5805-13,value-5805-14,58050110310,value-5805-16,value-5805-17,value-5805-18,value-5805-19
58060110314,value-5806-1,value-5806-2,value-5806-3,value-5806-4,58060110319,value-5806-6,value-5806-7,value-5806-8,value-5806-9,58060110324,value-5806-11,value-5806-12,value-5806-13,value-5806-14,58060110329,value-5806-16,value-5806-17,value-5806-18,value-5806-19
58070110333,value-5807-1,value-5807-2,value-5807-3,value-5807-4,58070110338,value-5807-6,value-5807-7,value-5807-8,value-5807-9,58070110343,value-5807-11,value-5807-12,value-5807-13,value-5807-14,58070110348,value-5807-16,value-5807-17,value-5807-18,value-5807-19
58080110352,value-5808-1,value-5808-2,value-5808-3,value-5808-4,58080110357,value-5808-6,value-5808-7,value-5808-8,value-5808-9,58080110362,value-5808-11,value-5808-12,value-5808-13,value-5808-14,58080110367,value-5808-16,value-5808-17,value-5808-18,value-5808-19
58090110371,value-5809-1,value-5809-2,value-5809-3,value-5809-4,58090110376,value-5809-6,value-5809-7,value-5809-8,value-5809-9,58090110381,value-5809-11,value-5809-12,value-5809-13,value-5809-14,58090110386,value-5809-16,value-5809-17,value-5809-18,value-5809-19
58100110390,value-5810-1,value-5810-2,value-5810-3,value-5810-4,58100110395,value-5810-6,value-5810-7,value-5810-8,value-5810-9,58100110400,value-5810-11,value-5810-12,value-5810-13,value-5810-14,58100110405,value-5810-16,value-5810-17,value-5810-18,value-5810-19
58110110409,value-5811-1,value-5811-2,value-5811-3,value-5811-4,58110110414,value-5811-6,value-5811-7,value-5811-8,value-5811-9,58110110419,value-5811-11,value-5811-12,value-5811-13,value-5811-14,58110110424,value-5811-16,value-5811-17,value-5811-18,value-5811-19
58120110428,value-5812-1,value-5812-2,value-5812-3,value-5812-4,58120110433,value-5812-6,value-5812-7,value-5812-8,value-5812-9,58120110438,value-5812-11,value-5812-12,value-5812-13,value-5812-14,58120110443,value-5812-16,value-5812-17,value-5812-18,value-5812-19
58130110447,value-5813-1,value-5813-2,value-5813-3,value-5813-4,58130110452,value-5813-6,value-5813-7,value-5813-8,value-5813-9,58130110457,value-5813-11,value-5813-12,value-5813-13,value-5813-14,58130110462,value-5813-16,value-5813-17,value-5813-18,value-5813-19
58140110466,value-5814-1,value-5814-2,value-5814-3,value-5814-4,58140110471,value-5814-6,value-5814-7,value-5814-8,value-5814-9,58140110476,value-5814-11,value-5814-12,value-5814-13,value-5814-14,58140110481,value-5814-16,value-5814-17,value-5814-18,value-5814-19
58150110485,value-5815-1,value-5815-2,value-5815-3,value-5815-4,58150110490,value-5815-6,value-5815-7,value-5815-8,value-5815-9,58150110495,value-5815-11,value-5815-12,value-5815-13,value-5815-14,58150110500,value-5815-16,value-5815-17,value-5815-18,value-5815-19
58160110504,value-5816-1,value-5816-2,value-5816-3,value-5816-4,58160110509,value-5816-6,value-5816-7,value-5816-8,value-5816-9,58160110514,value-5816-11,value-5816-12,value-5816-13,value-5816-14,58160110519,value-5816-16,value-5816-17,value-5816-18,value-5816-19
58170110523,value-5817-1,value-5817-2,value-5817-3,value-5817-4,58170110528,value-5817-6,value-5817-7,value-5817-8,value-5817-9,58170110533,value-5817-11,value-5817-12,value-5817-13,value-5817-14,58170110538,value-5817-16,value-5817-17,value-5817-18,value-5817-19
58180110542,value-5818-1,value-5818-2,value-5818-3,value-5818-4,58180110547,value-5818-6,value-5818-7,value-5818-8,value-5818-9,58180110552,value-5818-11,value-5818-12,value-5818-13,value-5818-14,58180110557,value-5818-16,value-5818-17,value-5818-18,value-5818-19
58190110561,value-5819-1,value-5819-2,value-5819-3,value-5819-4,58190110566,value-5819-6,value-5819-7,value-5819-8,value-5819-9,58190110571,value-5819-11,value-5819-12,value-5819-13,value-5819-14,58190110576,value-5819-16,value-5819-17,value-5819-18,value-5819-19
58200110580,value-5820-1,value-5820-2,value-5820-3,value-5820-4,58200110585,value-5820-6,value-5820-7,value-5820-8,value-5820-9,58200110590,value-5820-11,value-5820-12,value-5820-13,value-5820-14,58200110595,value-5820-16,value-5820-17,value-5820-18,value-5820-19
58210110599,value-5821-1,value-5821-2,value-5821-3,value-5821-4,58210110604,value-5821-6,value-5821-7,value-5821-8,value-5821-9,58210110609,value-5821-11,value-5821-12,value-5821-13,value-5821-14,58210110614,value-5821-16,value-5821-17,value-5821-18,value-5821-19
58220110618,value-5822-1,value-5822-2,value-5822-3,value-5822-4,58220110623,value-5822-6,value-5822-7,value-5822-8,value-5822-9,58220110628,value-5822-11,value-5822-12,value-5822-13,value-5822-14,58220110633,value-5822-16,value-5822-17,value-5822-18,value-5822-19
58230110637,value-5823-1,value-5823-2,value-5823-3,value-5823-4,58230110642,value-5823-6,value-5823-7,value-5823-8,value-5823-9,58230110647,value-5823-11,value-5823-12,value-5823-13,value-5823-14,58230110652,value-5823-16,value-5823-17,value-5823-18,value-5823-19
58240110656,value-5824-1,value-5824-2,value-5824-3,value-5824-4,58240110661,value-5824-6,value-5824-7,value-5824-8,value-5824-9,58240110666,value-5824-11,value-5824-12,value-5824-13,value-5824-14,58240110671,value-5824-16,value-5824-17,value-5824-18,value-5824-19
